#  Table WFC3.IR.G102.1st.sens.2.fits[1]  Tue 03:24:08 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 3737          11186.     1.028812E16     1.027170E14
 3738          11187.     1.028830E16     1.026585E14
 3739          11188.     1.028850E16     1.026002E14
 3740          11189.     1.028873E16     1.025422E14
 3741          11190.     1.028898E16     1.024843E14
 3742          11191.     1.028926E16     1.024267E14
 3743          11192.     1.028955E16     1.023693E14
 3744          11193.     1.028987E16     1.023122E14
 3745          11194.     1.029021E16     1.022552E14
 3746          11195.     1.029058E16     1.021985E14
 3747          11196.     1.029097E16     1.021420E14
 3748          11197.     1.029138E16     1.020858E14
 3749          11198.     1.029181E16     1.020297E14
 3750          11199.     1.029227E16     1.019739E14
 3751          11200.     1.029275E16     1.019182E14
 3752          11201.     1.029325E16     1.018629E14
 3753          11202.     1.029377E16     1.018077E14
 3754          11203.     1.029432E16     1.017528E14
 3755          11204.     1.029489E16     1.016980E14
 3756          11205.     1.029548E16     1.016435E14
 3757          11206.     1.029610E16     1.015892E14
 3758          11207.     1.029674E16     1.015352E14
 3759          11208.     1.029728E16     1.019346E14
 3760          11209.     1.029783E16     1.023342E14
 3761          11210.     1.029840E16     1.027340E14
 3762          11211.     1.029898E16     1.031340E14
 3763          11212.     1.029957E16     1.035341E14
 3764          11213.     1.030018E16     1.039345E14
 3765          11214.     1.030080E16     1.043349E14
 3766          11215.     1.030143E16     1.047356E14
 3767          11216.     1.030208E16     1.051365E14
 3768          11217.     1.030274E16     1.055375E14
 3769          11218.     1.030341E16     1.059388E14
 3770          11219.     1.030410E16     1.063402E14
 3771          11220.     1.030479E16     1.067418E14
 3772          11221.     1.030551E16     1.071436E14
 3773          11222.     1.030623E16     1.075456E14
 3774          11223.     1.030697E16     1.079478E14
 3775          11224.     1.030772E16     1.083502E14
 3776          11225.     1.030848E16     1.087527E14
 3777          11226.     1.030926E16     1.091555E14
 3778          11227.     1.031005E16     1.095585E14
 3779          11228.     1.031085E16     1.099617E14
 3780          11229.     1.031167E16     1.103650E14
 3781          11230.     1.031250E16     1.107686E14
 3782          11231.     1.031334E16     1.111724E14
 3783          11232.     1.031395E16     1.113204E14
 3784          11233.     1.031454E16     1.114683E14
 3785          11234.     1.031513E16     1.116162E14
 3786          11235.     1.031571E16     1.117641E14
 3787          11236.     1.031628E16     1.119118E14
 3788          11237.     1.031684E16     1.120595E14
 3789          11238.     1.031740E16     1.122071E14
 3790          11239.     1.031795E16     1.123547E14
 3791          11240.     1.031850E16     1.125022E14
 3792          11241.     1.031903E16     1.126496E14
 3793          11242.     1.031956E16     1.127970E14
 3794          11243.     1.032008E16     1.129443E14
 3795          11244.     1.032060E16     1.130916E14
 3796          11245.     1.032110E16     1.132387E14
 3797          11246.     1.032160E16     1.133858E14
 3798          11247.     1.032210E16     1.135329E14
 3799          11248.     1.032258E16     1.136799E14
 3800          11249.     1.032306E16     1.138268E14
 3801          11250.     1.032353E16     1.139736E14
 3802          11251.     1.032400E16     1.141204E14
 3803          11252.     1.032445E16     1.142671E14
 3804          11253.     1.032490E16     1.144138E14
 3805          11254.     1.032534E16     1.145603E14
 3806          11255.     1.032578E16     1.147068E14
 3807          11256.     1.032598E16     1.147478E14
 3808          11257.     1.032616E16     1.147886E14
 3809          11258.     1.032632E16     1.148290E14
 3810          11259.     1.032645E16     1.148692E14
 3811          11260.     1.032656E16     1.149091E14
 3812          11261.     1.032664E16     1.149487E14
 3813          11262.     1.032670E16     1.149880E14
 3814          11263.     1.032673E16     1.150271E14
 3815          11264.     1.032673E16     1.150658E14
 3816          11265.     1.032671E16     1.151043E14
 3817          11266.     1.032667E16     1.151426E14
 3818          11267.     1.032660E16     1.151805E14
 3819          11268.     1.032651E16     1.152182E14
 3820          11269.     1.032639E16     1.152556E14
 3821          11270.     1.032625E16     1.152927E14
 3822          11271.     1.032608E16     1.153295E14
 3823          11272.     1.032589E16     1.153661E14
 3824          11273.     1.032567E16     1.154023E14
 3825          11274.     1.032543E16     1.154383E14
 3826          11275.     1.032516E16     1.154740E14
 3827          11276.     1.032487E16     1.155094E14
 3828          11277.     1.032455E16     1.155446E14
 3829          11278.     1.032420E16     1.155794E14
 3830          11279.     1.032384E16     1.156140E14
 3831          11280.     1.032385E16     1.158485E14
 3832          11281.     1.032387E16     1.160831E14
 3833          11282.     1.032390E16     1.163177E14
 3834          11283.     1.032393E16     1.165524E14
 3835          11284.     1.032397E16     1.167872E14
 3836          11285.     1.032402E16     1.170221E14
 3837          11286.     1.032408E16     1.172571E14
 3838          11287.     1.032414E16     1.174922E14
 3839          11288.     1.032422E16     1.177274E14
 3840          11289.     1.032430E16     1.179626E14
 3841          11290.     1.032438E16     1.181980E14
 3842          11291.     1.032448E16     1.184334E14
 3843          11292.     1.032458E16     1.186689E14
 3844          11293.     1.032469E16     1.189045E14
 3845          11294.     1.032481E16     1.191402E14
 3846          11295.     1.032493E16     1.193760E14
 3847          11296.     1.032506E16     1.196119E14
 3848          11297.     1.032520E16     1.198479E14
 3849          11298.     1.032535E16     1.200840E14
 3850          11299.     1.032550E16     1.203201E14
 3851          11300.     1.032566E16     1.205564E14
 3852          11301.     1.032583E16     1.207928E14
 3853          11302.     1.032601E16     1.210292E14
 3854          11303.     1.032619E16     1.212657E14
 3855          11304.     1.032656E16     1.216581E14
 3856          11305.     1.032695E16     1.220507E14
 3857          11306.     1.032735E16     1.224436E14
 3858          11307.     1.032778E16     1.228368E14
 3859          11308.     1.032823E16     1.232302E14
 3860          11309.     1.032871E16     1.236240E14
 3861          11310.     1.032920E16     1.240180E14
 3862          11311.     1.032971E16     1.244124E14
 3863          11312.     1.033025E16     1.248070E14
 3864          11313.     1.033081E16     1.252019E14
 3865          11314.     1.033139E16     1.255972E14
 3866          11315.     1.033199E16     1.259927E14
 3867          11316.     1.033261E16     1.263886E14
 3868          11317.     1.033325E16     1.267847E14
 3869          11318.     1.033391E16     1.271812E14
 3870          11319.     1.033460E16     1.275780E14
 3871          11320.     1.033531E16     1.279751E14
 3872          11321.     1.033604E16     1.283725E14
 3873          11322.     1.033679E16     1.287702E14
 3874          11323.     1.033756E16     1.291683E14
 3875          11324.     1.033835E16     1.295667E14
 3876          11325.     1.033916E16     1.299654E14
 3877          11326.     1.034000E16     1.303644E14
 3878          11327.     1.034085E16     1.307638E14
 3879          11328.     1.033859E16     1.312456E14
 3880          11329.     1.033610E16     1.317243E14
 3881          11330.     1.033338E16     1.321998E14
 3882          11331.     1.033043E16     1.326721E14
 3883          11332.     1.032725E16     1.331411E14
 3884          11333.     1.032383E16     1.336068E14
 3885          11334.     1.032019E16     1.340692E14
 3886          11335.     1.031632E16     1.345283E14
 3887          11336.     1.031222E16     1.349839E14
 3888          11337.     1.030789E16     1.354362E14
 3889          11338.     1.030333E16     1.358849E14
 3890          11339.     1.029854E16     1.363302E14
 3891          11340.     1.029352E16     1.367720E14
 3892          11341.     1.028827E16     1.372102E14
 3893          11342.     1.028279E16     1.376448E14
 3894          11343.     1.027708E16     1.380757E14
 3895          11344.     1.027114E16     1.385031E14
 3896          11345.     1.026497E16     1.389267E14
 3897          11346.     1.025857E16     1.393465E14
 3898          11347.     1.025195E16     1.397627E14
 3899          11348.     1.024509E16     1.401750E14
 3900          11349.     1.023800E16     1.405835E14
 3901          11350.     1.023068E16     1.409881E14
 3902          11351.     1.022313E16     1.413888E14
 3903          11352.     1.021095E16     1.418608E14
 3904          11353.     1.019818E16     1.423231E14
 3905          11354.     1.018484E16     1.427757E14
 3906          11355.     1.017091E16     1.432183E14
 3907          11356.     1.015639E16     1.436510E14
 3908          11357.     1.014130E16     1.440736E14
 3909          11358.     1.012562E16     1.444860E14
 3910          11359.     1.010936E16     1.448881E14
 3911          11360.     1.009252E16     1.452798E14
 3912          11361.     1.007510E16     1.456610E14
 3913          11362.     1.005709E16     1.460315E14
 3914          11363.     1.003850E16     1.463912E14
 3915          11364.     1.001934E16     1.467401E14
 3916          11365.     9.999583E15     1.470780E14
 3917          11366.     9.979247E15     1.474049E14
 3918          11367.     9.958330E15     1.477205E14
 3919          11368.     9.936830E15     1.480249E14
 3920          11369.     9.914749E15     1.483179E14
 3921          11370.     9.892085E15     1.485993E14
 3922          11371.     9.868839E15     1.488691E14
 3923          11372.     9.845011E15     1.491272E14
 3924          11373.     9.820599E15     1.493734E14
 3925          11374.     9.795608E15     1.496077E14
 3926          11375.     9.770033E15     1.498299E14
 3927          11376.     9.741990E15     1.501023E14
 3928          11377.     9.713215E15     1.503593E14
 3929          11378.     9.683704E15     1.506007E14
 3930          11379.     9.653462E15     1.508265E14
 3931          11380.     9.622488E15     1.510364E14
 3932          11381.     9.590779E15     1.512302E14
 3933          11382.     9.558338E15     1.514079E14
 3934          11383.     9.525163E15     1.515692E14
 3935          11384.     9.491256E15     1.517141E14
 3936          11385.     9.456615E15     1.518422E14
 3937          11386.     9.421241E15     1.519536E14
 3938          11387.     9.385134E15     1.520479E14
 3939          11388.     9.348294E15     1.521251E14
 3940          11389.     9.310720E15     1.521851E14
 3941          11390.     9.272416E15     1.522276E14
 3942          11391.     9.233375E15     1.522524E14
 3943          11392.     9.193603E15     1.522595E14
 3944          11393.     9.153097E15     1.522487E14
 3945          11394.     9.111859E15     1.522198E14
 3946          11395.     9.069886E15     1.521726E14
 3947          11396.     9.027183E15     1.521070E14
 3948          11397.     8.983744E15     1.520229E14
 3949          11398.     8.939574E15     1.519200E14
 3950          11399.     8.894669E15     1.517983E14
 3951          11400.     8.850021E15     1.526255E14
 3952          11401.     8.804717E15     1.534252E14
 3953          11402.     8.758759E15     1.541971E14
 3954          11403.     8.712148E15     1.549410E14
 3955          11404.     8.664883E15     1.556563E14
 3956          11405.     8.616964E15     1.563428E14
 3957          11406.     8.568390E15     1.570001E14
 3958          11407.     8.519163E15     1.576278E14
 3959          11408.     8.469281E15     1.582257E14
 3960          11409.     8.418745E15     1.587933E14
 3961          11410.     8.367555E15     1.593303E14
 3962          11411.     8.315711E15     1.598363E14
 3963          11412.     8.263213E15     1.603111E14
 3964          11413.     8.210062E15     1.607541E14
 3965          11414.     8.156256E15     1.611652E14
 3966          11415.     8.101795E15     1.615439E14
 3967          11416.     8.046681E15     1.618899E14
 3968          11417.     7.990913E15     1.622028E14
 3969          11418.     7.934491E15     1.624823E14
 3970          11419.     7.877415E15     1.627280E14
 3971          11420.     7.819685E15     1.629396E14
 3972          11421.     7.761300E15     1.631167E14
 3973          11422.     7.702262E15     1.632590E14
 3974          11423.     7.642569E15     1.633661E14
 3975          11424.     7.586761E15     1.634409E14
 3976          11425.     7.530662E15     1.634909E14
 3977          11426.     7.474272E15     1.635157E14
 3978          11427.     7.417591E15     1.635152E14
 3979          11428.     7.360619E15     1.634893E14
 3980          11429.     7.303356E15     1.634379E14
 3981          11430.     7.245802E15     1.633608E14
 3982          11431.     7.187956E15     1.632578E14
 3983          11432.     7.129821E15     1.631288E14
 3984          11433.     7.071394E15     1.629737E14
 3985          11434.     7.012675E15     1.627923E14
 3986          11435.     6.953667E15     1.625845E14
 3987          11436.     6.894367E15     1.623501E14
 3988          11437.     6.834776E15     1.620890E14
 3989          11438.     6.774894E15     1.618011E14
 3990          11439.     6.714721E15     1.614861E14
 3991          11440.     6.654257E15     1.611439E14
 3992          11441.     6.593503E15     1.607745E14
 3993          11442.     6.532456E15     1.603776E14
 3994          11443.     6.471120E15     1.599531E14
 3995          11444.     6.409492E15     1.595009E14
 3996          11445.     6.347573E15     1.590208E14
 3997          11446.     6.285364E15     1.585126E14
 3998          11447.     6.222863E15     1.579763E14
 3999          11448.     6.165305E15     1.586667E14
 4000          11449.     6.107877E15     1.593203E14
 4001          11450.     6.050576E15     1.599372E14
 4002          11451.     5.993402E15     1.605175E14
 4003          11452.     5.936357E15     1.610613E14
 4004          11453.     5.879439E15     1.615689E14
 4005          11454.     5.822649E15     1.620403E14
 4006          11455.     5.765987E15     1.624757E14
 4007          11456.     5.709452E15     1.628751E14
 4008          11457.     5.653046E15     1.632388E14
 4009          11458.     5.596768E15     1.635669E14
 4010          11459.     5.540617E15     1.638594E14
 4011          11460.     5.484593E15     1.641166E14
 4012          11461.     5.428698E15     1.643386E14
 4013          11462.     5.372931E15     1.645254E14
 4014          11463.     5.317291E15     1.646773E14
 4015          11464.     5.261779E15     1.647944E14
 4016          11465.     5.206395E15     1.648767E14
 4017          11466.     5.151139E15     1.649245E14
 4018          11467.     5.096010E15     1.649379E14
 4019          11468.     5.041010E15     1.649169E14
 4020          11469.     4.986138E15     1.648619E14
 4021          11470.     4.931393E15     1.647727E14
 4022          11471.     4.876775E15     1.646497E14
 4023          11472.     4.826836E15     1.633546E14
 4024          11473.     4.777387E15     1.620681E14
 4025          11474.     4.728432E15     1.607904E14
 4026          11475.     4.679967E15     1.595214E14
 4027          11476.     4.631994E15     1.582614E14
 4028          11477.     4.584514E15     1.570105E14
 4029          11478.     4.537525E15     1.557687E14
 4030          11479.     4.491027E15     1.545363E14
 4031          11480.     4.445022E15     1.533133E14
 4032          11481.     4.399508E15     1.520999E14
 4033          11482.     4.354486E15     1.508961E14
 4034          11483.     4.309956E15     1.497021E14
 4035          11484.     4.265917E15     1.485180E14
 4036          11485.     4.222371E15     1.473439E14
 4037          11486.     4.179315E15     1.461800E14
 4038          11487.     4.136753E15     1.450264E14
 4039          11488.     4.094681E15     1.438831E14
 4040          11489.     4.053101E15     1.427504E14
 4041          11490.     4.012014E15     1.416282E14
 4042          11491.     3.971417E15     1.405168E14
 4043          11492.     3.931313E15     1.394163E14
 4044          11493.     3.891701E15     1.383268E14
 4045          11494.     3.852580E15     1.372483E14
 4046          11495.     3.813951E15     1.361811E14
 4047          11496.     3.776751E15     1.335751E14
 4048          11497.     3.740118E15     1.310141E14
 4049          11498.     3.704051E15     1.284975E14
 4050          11499.     3.668551E15     1.260248E14
 4051          11500.     3.633617E15     1.235954E14
 4052          11501.     3.599251E15     1.212087E14
 4053          11502.     3.565451E15     1.188642E14
 4054          11503.     3.532218E15     1.165613E14
 4055          11504.     3.499551E15     1.142993E14
 4056          11505.     3.467452E15     1.120778E14
 4057          11506.     3.435919E15     1.098961E14
 4058          11507.     3.404952E15     1.077537E14
 4059          11508.     3.374553E15     1.056500E14
 4060          11509.     3.344720E15     1.035844E14
 4061          11510.     3.315454E15     1.015563E14
 4062          11511.     3.286755E15     9.956525E13
 4063          11512.     3.258622E15     9.761057E13
 4064          11513.     3.231056E15     9.569170E13
 4065          11514.     3.204057E15     9.380808E13
 4066          11515.     3.177624E15     9.195913E13
 4067          11516.     3.151758E15     9.014428E13
 4068          11517.     3.126460E15     8.836295E13
 4069          11518.     3.101727E15     8.661456E13
 4070          11519.     3.077562E15     8.489853E13
 4071          11520.     3.050908E15     8.388556E13
 4072          11521.     3.024576E15     8.288624E13
 4073          11522.     2.998566E15     8.190052E13
 4074          11523.     2.972879E15     8.092834E13
 4075          11524.     2.947513E15     7.996956E13
 4076          11525.     2.922471E15     7.902411E13
 4077          11526.     2.897751E15     7.809191E13
 4078          11527.     2.873352E15     7.717286E13
 4079          11528.     2.849276E15     7.626688E13
 4080          11529.     2.825523E15     7.537388E13
 4081          11530.     2.802091E15     7.449378E13
 4082          11531.     2.778982E15     7.362649E13
 4083          11532.     2.756196E15     7.277190E13
 4084          11533.     2.733731E15     7.192993E13
 4085          11534.     2.711589E15     7.110052E13
 4086          11535.     2.689769E15     7.028356E13
 4087          11536.     2.668272E15     6.947896E13
 4088          11537.     2.647096E15     6.868664E13
 4089          11538.     2.626243E15     6.790651E13
 4090          11539.     2.605713E15     6.713847E13
 4091          11540.     2.585504E15     6.638245E13
 4092          11541.     2.565618E15     6.563836E13
 4093          11542.     2.546055E15     6.490610E13
 4094          11543.     2.526813E15     6.418558E13
 4095          11544.     2.504323E15     6.492763E13
 4096          11545.     2.481869E15     6.564704E13
 4097          11546.     2.459452E15     6.634390E13
 4098          11547.     2.437072E15     6.701825E13
 4099          11548.     2.414728E15     6.767017E13
 4100          11549.     2.392421E15     6.829968E13
 4101          11550.     2.370150E15     6.890685E13
 4102          11551.     2.347916E15     6.949176E13
 4103          11552.     2.325719E15     7.005446E13
 4104          11553.     2.303558E15     7.059498E13
 4105          11554.     2.281434E15     7.111342E13
 4106          11555.     2.259347E15     7.160980E13
 4107          11556.     2.237296E15     7.208419E13
 4108          11557.     2.215281E15     7.253665E13
 4109          11558.     2.193304E15     7.296726E13
 4110          11559.     2.171362E15     7.337603E13
 4111          11560.     2.149458E15     7.376306E13
 4112          11561.     2.127590E15     7.412838E13
 4113          11562.     2.105759E15     7.447207E13
 4114          11563.     2.083964E15     7.479416E13
 4115          11564.     2.062206E15     7.509474E13
 4116          11565.     2.040485E15     7.537385E13
 4117          11566.     2.018800E15     7.563153E13
 4118          11567.     1.997152E15     7.586788E13
 4119          11568.     1.974946E15     7.735635E13
 4120          11569.     1.952730E15     7.879195E13
 4121          11570.     1.930503E15     8.017462E13
 4122          11571.     1.908264E15     8.150433E13
 4123          11572.     1.886015E15     8.278105E13
 4124          11573.     1.863755E15     8.400473E13
 4125          11574.     1.841484E15     8.517533E13
 4126          11575.     1.819203E15     8.629284E13
 4127          11576.     1.796910E15     8.735719E13
 4128          11577.     1.774606E15     8.836834E13
 4129          11578.     1.752292E15     8.932627E13
 4130          11579.     1.729966E15     9.023093E13
 4131          11580.     1.707630E15     9.108229E13
 4132          11581.     1.685283E15     9.188031E13
 4133          11582.     1.662925E15     9.262494E13
 4134          11583.     1.640556E15     9.331616E13
 4135          11584.     1.618176E15     9.395390E13
 4136          11585.     1.595785E15     9.453814E13
 4137          11586.     1.573383E15     9.506887E13
 4138          11587.     1.550970E15     9.554600E13
 4139          11588.     1.528547E15     9.596953E13
 4140          11589.     1.506112E15     9.633941E13
 4141          11590.     1.483667E15     9.665558E13
 4142          11591.     1.461211E15     9.691803E13
 4143          11592.     1.440236E15     9.837074E13
 4144          11593.     1.419368E15     9.974819E13
 4145          11594.     1.398610E15     1.010511E14
 4146          11595.     1.377960E15     1.022801E14
 4147          11596.     1.357419E15     1.034358E14
 4148          11597.     1.336985E15     1.045188E14
 4149          11598.     1.316661E15     1.055298E14
 4150          11599.     1.296444E15     1.064695E14
 4151          11600.     1.276337E15     1.073385E14
 4152          11601.     1.256337E15     1.081374E14
 4153          11602.     1.236446E15     1.088668E14
 4154          11603.     1.216664E15     1.095274E14
 4155          11604.     1.196990E15     1.101199E14
 4156          11605.     1.177424E15     1.106450E14
 4157          11606.     1.157967E15     1.111031E14
 4158          11607.     1.138619E15     1.114950E14
 4159          11608.     1.119378E15     1.118213E14
 4160          11609.     1.100246E15     1.120827E14
 4161          11610.     1.081223E15     1.122798E14
 4162          11611.     1.062308E15     1.124132E14
 4163          11612.     1.043502E15     1.124837E14
 4164          11613.     1.024804E15     1.124917E14
 4165          11614.     1.006214E15     1.124381E14
 4166          11615.     9.877332E14     1.123234E14
 4167          11616.     9.709822E14     1.132695E14
 4168          11617.     9.544696E14     1.141458E14
 4169          11618.     9.381951E14     1.149543E14
 4170          11619.     9.221588E14     1.156971E14
 4171          11620.     9.063606E14     1.163763E14
 4172          11621.     8.908007E14     1.169940E14
 4173          11622.     8.754789E14     1.175524E14
 4174          11623.     8.603954E14     1.180534E14
 4175          11624.     8.455501E14     1.184992E14
 4176          11625.     8.309428E14     1.188920E14
 4177          11626.     8.165739E14     1.192337E14
 4178          11627.     8.024431E14     1.195266E14
 4179          11628.     7.885506E14     1.197726E14
 4180          11629.     7.748961E14     1.199739E14
 4181          11630.     7.614799E14     1.201326E14
 4182          11631.     7.483018E14     1.202508E14
 4183          11632.     7.353620E14     1.203306E14
 4184          11633.     7.226603E14     1.203741E14
 4185          11634.     7.101969E14     1.203834E14
 4186          11635.     6.979716E14     1.203605E14
 4187          11636.     6.859845E14     1.203077E14
 4188          11637.     6.742356E14     1.202269E14
 4189          11638.     6.627249E14     1.201202E14
 4190          11639.     6.514524E14     1.199899E14
 4191          11640.     6.401553E14     1.204638E14
 4192          11641.     6.290752E14     1.208891E14
 4193          11642.     6.182124E14     1.212687E14
 4194          11643.     6.075667E14     1.216050E14
 4195          11644.     5.971382E14     1.219007E14
 4196          11645.     5.869268E14     1.221584E14
 4197          11646.     5.769327E14     1.223807E14
 4198          11647.     5.671555E14     1.225700E14
 4199          11648.     5.575957E14     1.227292E14
 4200          11649.     5.482530E14     1.228607E14
 4201          11650.     5.391274E14     1.229672E14
 4202          11651.     5.302191E14     1.230512E14
 4203          11652.     5.215279E14     1.231155E14
 4204          11653.     5.130538E14     1.231624E14
 4205          11654.     5.047969E14     1.231948E14
 4206          11655.     4.967571E14     1.232151E14
 4207          11656.     4.889346E14     1.232260E14
 4208          11657.     4.813292E14     1.232300E14
 4209          11658.     4.739410E14     1.232298E14
 4210          11659.     4.667698E14     1.232279E14
 4211          11660.     4.598159E14     1.232271E14
 4212          11661.     4.530791E14     1.232297E14
 4213          11662.     4.465595E14     1.232386E14
 4214          11663.     4.402571E14     1.232562E14
 4215          11664.     4.331313E14     1.232777E14
 4216          11665.     4.261394E14     1.232716E14
 4217          11666.     4.192815E14     1.232398E14
 4218          11667.     4.125574E14     1.231841E14
 4219          11668.     4.059674E14     1.231064E14
 4220          11669.     3.995111E14     1.230086E14
 4221          11670.     3.931889E14     1.228925E14
 4222          11671.     3.870006E14     1.227600E14
 4223          11672.     3.809462E14     1.226131E14
 4224          11673.     3.750257E14     1.224534E14
 4225          11674.     3.692391E14     1.222830E14
 4226          11675.     3.635864E14     1.221037E14
 4227          11676.     3.580677E14     1.219174E14
 4228          11677.     3.526829E14     1.217259E14
 4229          11678.     3.474320E14     1.215311E14
 4230          11679.     3.423150E14     1.213348E14
 4231          11680.     3.373320E14     1.211391E14
 4232          11681.     3.324828E14     1.209456E14
 4233          11682.     3.277676E14     1.207563E14
 4234          11683.     3.231863E14     1.205731E14
 4235          11684.     3.187389E14     1.203978E14
 4236          11685.     3.144255E14     1.202323E14
 4237          11686.     3.102460E14     1.200785E14
 4238          11687.     3.062004E14     1.199382E14
 4239          11688.     3.010161E14     1.195663E14
 4240          11689.     2.958640E14     1.191502E14
 4241          11690.     2.907439E14     1.186905E14
 4242          11691.     2.856560E14     1.181875E14
 4243          11692.     2.806002E14     1.176420E14
 4244          11693.     2.755765E14     1.170544E14
 4245          11694.     2.705849E14     1.164252E14
 4246          11695.     2.656255E14     1.157551E14
 4247          11696.     2.606981E14     1.150444E14
 4248          11697.     2.558029E14     1.142938E14
 4249          11698.     2.509398E14     1.135038E14
 4250          11699.     2.461088E14     1.126748E14
 4251          11700.     2.413099E14     1.118075E14
 4252          11701.     2.365432E14     1.109024E14
 4253          11702.     2.318085E14     1.099600E14
 4254          11703.     2.271060E14     1.089808E14
 4255          11704.     2.224355E14     1.079653E14
 4256          11705.     2.177972E14     1.069142E14
 4257          11706.     2.131910E14     1.058279E14
 4258          11707.     2.086169E14     1.047069E14
 4259          11708.     2.040750E14     1.035518E14
 4260          11709.     1.995651E14     1.023631E14
 4261          11710.     1.950874E14     1.011414E14
 4262          11711.     1.906418E14     9.988715E13
 4263          11712.     1.867056E14     9.890327E13
 4264          11713.     1.828397E14     9.791161E13
 4265          11714.     1.790441E14     9.691329E13
 4266          11715.     1.753189E14     9.590960E13
 4267          11716.     1.716639E14     9.490173E13
 4268          11717.     1.680792E14     9.389091E13
 4269          11718.     1.645648E14     9.287836E13
 4270          11719.     1.611207E14     9.186527E13
 4271          11720.     1.577470E14     9.085290E13
 4272          11721.     1.544435E14     8.984245E13
 4273          11722.     1.512103E14     8.883512E13
 4274          11723.     1.480474E14     8.783215E13
 4275          11724.     1.449549E14     8.683475E13
 4276          11725.     1.419326E14     8.584416E13
 4277          11726.     1.389806E14     8.486156E13
 4278          11727.     1.360989E14     8.388818E13
 4279          11728.     1.332876E14     8.292525E13
 4280          11729.     1.305465E14     8.197400E13
 4281          11730.     1.278757E14     8.103561E13
 4282          11731.     1.252753E14     8.011134E13
 4283          11732.     1.227451E14     7.920238E13
 4284          11733.     1.202852E14     7.830995E13
 4285          11734.     1.178957E14     7.743529E13
 4286          11735.     1.155764E14     7.657960E13
 4287          11736.     1.130427E14     7.563149E13
 4288          11737.     1.105564E14     7.468270E13
 4289          11738.     1.081178E14     7.373420E13
 4290          11739.     1.057266E14     7.278689E13
 4291          11740.     1.033829E14     7.184168E13
 4292          11741.     1.010868E14     7.089950E13
 4293          11742.     9.883818E13     6.996127E13
 4294          11743.     9.663708E13     6.902792E13
 4295          11744.     9.448351E13     6.810036E13
 4296          11745.     9.237745E13     6.717951E13
 4297          11746.     9.031891E13     6.626630E13
 4298          11747.     8.830789E13     6.536165E13
 4299          11748.     8.634439E13     6.446648E13
 4300          11749.     8.442842E13     6.358173E13
 4301          11750.     8.255995E13     6.270828E13
 4302          11751.     8.073901E13     6.184708E13
 4303          11752.     7.896558E13     6.099905E13
 4304          11753.     7.723969E13     6.016511E13
 4305          11754.     7.556130E13     5.934617E13
 4306          11755.     7.393044E13     5.854317E13
 4307          11756.     7.234710E13     5.775703E13
 4308          11757.     7.081127E13     5.698865E13
 4309          11758.     6.932296E13     5.623896E13
 4310          11759.     6.788218E13     5.550890E13
 4311          11760.     6.659922E13     5.495860E13
 4312          11761.     6.537260E13     5.443600E13
 4313          11762.     6.420234E13     5.394236E13
 4314          11763.     6.308841E13     5.347896E13
 4315          11764.     6.203083E13     5.304705E13
 4316          11765.     6.102960E13     5.264791E13
 4317          11766.     6.008470E13     5.228280E13
 4318          11767.     5.919615E13     5.195298E13
 4319          11768.     5.836395E13     5.165973E13
 4320          11769.     5.758809E13     5.140431E13
 4321          11770.     5.686857E13     5.118797E13
 4322          11771.     5.620539E13     5.101201E13
 4323          11772.     5.559857E13     5.087766E13
 4324          11773.     5.504808E13     5.078621E13
 4325          11774.     5.455394E13     5.073891E13
 4326          11775.     5.411614E13     5.073704E13
 4327          11776.     5.373469E13     5.078186E13
 4328          11777.     5.340959E13     5.087464E13
 4329          11778.     5.314083E13     5.101664E13
 4330          11779.     5.292840E13     5.120912E13
 4331          11780.     5.277233E13     5.145336E13
 4332          11781.     5.267259E13     5.175061E13
 4333          11782.     5.262920E13     5.210216E13
 4334          11783.     5.264216E13     5.250925E13
 4335          11784.     5.232387E13     5.280885E13
 4336          11785.     5.203090E13     5.312680E13
 4337          11786.     5.176328E13     5.346401E13
 4338          11787.     5.152098E13     5.382137E13
 4339          11788.     5.130403E13     5.419978E13
 4340          11789.     5.111241E13     5.460015E13
 4341          11790.     5.094613E13     5.502335E13
 4342          11791.     5.080518E13     5.547030E13
 4343          11792.     5.068957E13     5.594188E13
 4344          11793.     5.059929E13     5.643900E13
 4345          11794.     5.053436E13     5.696254E13
 4346          11795.     5.049476E13     5.751342E13
 4347          11796.     5.048049E13     5.809251E13
 4348          11797.     5.049156E13     5.870073E13
 4349          11798.     5.052796E13     5.933895E13
 4350          11799.     5.058971E13     6.000810E13
 4351          11800.     5.067678E13     6.070904E13
 4352          11801.     5.078920E13     6.144270E13
 4353          11802.     5.092695E13     6.220995E13
 4354          11803.     5.109004E13     6.301170E13
 4355          11804.     5.127846E13     6.384885E13
 4356          11805.     5.149222E13     6.472229E13
 4357          11806.     5.173131E13     6.563291E13
 4358          11807.     5.199574E13     6.658161E13
 4359          11808.     5.204230E13     6.707592E13
 4360          11809.     5.209473E13     6.757863E13
 4361          11810.     5.215305E13     6.808989E13
 4362          11811.     5.221724E13     6.860985E13
 4363          11812.     5.228732E13     6.913868E13
 4364          11813.     5.236328E13     6.967648E13
 4365          11814.     5.244511E13     7.022343E13
 4366          11815.     5.253282E13     7.077965E13
 4367          11816.     5.262641E13     7.134532E13
 4368          11817.     5.272588E13     7.192058E13
