#  Table WFC3.IR.G141.1st.sens.2.fits[1]  Tue 03:23:23 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 5712          15661.     1.625553E16     1.764374E14
 5713          15662.     1.625611E16     1.760804E14
 5714          15663.     1.625671E16     1.757236E14
 5715          15664.     1.625732E16     1.753669E14
 5716          15665.     1.625794E16     1.750103E14
 5717          15666.     1.625858E16     1.746538E14
 5718          15667.     1.625923E16     1.742975E14
 5719          15668.     1.625989E16     1.739412E14
 5720          15669.     1.626057E16     1.735851E14
 5721          15670.     1.626126E16     1.732291E14
 5722          15671.     1.626197E16     1.728732E14
 5723          15672.     1.626268E16     1.725173E14
 5724          15673.     1.626341E16     1.721617E14
 5725          15674.     1.626416E16     1.718061E14
 5726          15675.     1.626492E16     1.714506E14
 5727          15676.     1.626569E16     1.710952E14
 5728          15677.     1.626647E16     1.707400E14
 5729          15678.     1.626727E16     1.703848E14
 5730          15679.     1.626808E16     1.700298E14
 5731          15680.     1.626891E16     1.696748E14
 5732          15681.     1.626997E16     1.695420E14
 5733          15682.     1.627106E16     1.694094E14
 5734          15683.     1.627216E16     1.692771E14
 5735          15684.     1.627329E16     1.691449E14
 5736          15685.     1.627445E16     1.690130E14
 5737          15686.     1.627563E16     1.688813E14
 5738          15687.     1.627682E16     1.687497E14
 5739          15688.     1.627804E16     1.686185E14
 5740          15689.     1.627929E16     1.684874E14
 5741          15690.     1.628056E16     1.683565E14
 5742          15691.     1.628185E16     1.682259E14
 5743          15692.     1.628316E16     1.680954E14
 5744          15693.     1.628450E16     1.679652E14
 5745          15694.     1.628586E16     1.678352E14
 5746          15695.     1.628724E16     1.677054E14
 5747          15696.     1.628864E16     1.675758E14
 5748          15697.     1.629007E16     1.674464E14
 5749          15698.     1.629152E16     1.673173E14
 5750          15699.     1.629300E16     1.671883E14
 5751          15700.     1.629449E16     1.670596E14
 5752          15701.     1.629601E16     1.669310E14
 5753          15702.     1.629755E16     1.668027E14
 5754          15703.     1.629912E16     1.666746E14
 5755          15704.     1.630071E16     1.665466E14
 5756          15705.     1.630232E16     1.664189E14
 5757          15706.     1.630395E16     1.662914E14
 5758          15707.     1.630561E16     1.661641E14
 5759          15708.     1.630729E16     1.660370E14
 5760          15709.     1.630899E16     1.659101E14
 5761          15710.     1.631071E16     1.657834E14
 5762          15711.     1.631246E16     1.656569E14
 5763          15712.     1.631423E16     1.655306E14
 5764          15713.     1.631602E16     1.654045E14
 5765          15714.     1.631784E16     1.652786E14
 5766          15715.     1.631968E16     1.651529E14
 5767          15716.     1.632154E16     1.650274E14
 5768          15717.     1.632342E16     1.649020E14
 5769          15718.     1.632533E16     1.647769E14
 5770          15719.     1.632726E16     1.646520E14
 5771          15720.     1.632922E16     1.645273E14
 5772          15721.     1.633119E16     1.644028E14
 5773          15722.     1.633319E16     1.642785E14
 5774          15723.     1.633521E16     1.641543E14
 5775          15724.     1.633726E16     1.640304E14
 5776          15725.     1.633933E16     1.639067E14
 5777          15726.     1.634142E16     1.637831E14
 5778          15727.     1.634333E16     1.636871E14
 5779          15728.     1.634506E16     1.636184E14
 5780          15729.     1.634680E16     1.635499E14
 5781          15730.     1.634854E16     1.634813E14
 5782          15731.     1.635029E16     1.634128E14
 5783          15732.     1.635204E16     1.633443E14
 5784          15733.     1.635380E16     1.632759E14
 5785          15734.     1.635556E16     1.632075E14
 5786          15735.     1.635733E16     1.631392E14
 5787          15736.     1.635911E16     1.630709E14
 5788          15737.     1.636089E16     1.630026E14
 5789          15738.     1.636269E16     1.629344E14
 5790          15739.     1.636448E16     1.628663E14
 5791          15740.     1.636628E16     1.627981E14
 5792          15741.     1.636809E16     1.627301E14
 5793          15742.     1.636990E16     1.626620E14
 5794          15743.     1.637172E16     1.625940E14
 5795          15744.     1.637355E16     1.625260E14
 5796          15745.     1.637538E16     1.624581E14
 5797          15746.     1.637722E16     1.623902E14
 5798          15747.     1.637906E16     1.623223E14
 5799          15748.     1.638091E16     1.622546E14
 5800          15749.     1.638277E16     1.621868E14
 5801          15750.     1.638463E16     1.621191E14
 5802          15751.     1.638650E16     1.620514E14
 5803          15752.     1.638837E16     1.619838E14
 5804          15753.     1.639025E16     1.619161E14
 5805          15754.     1.639214E16     1.618486E14
 5806          15755.     1.639403E16     1.617811E14
 5807          15756.     1.639593E16     1.617136E14
 5808          15757.     1.639784E16     1.616462E14
 5809          15758.     1.639975E16     1.615788E14
 5810          15759.     1.640166E16     1.615114E14
 5811          15760.     1.640359E16     1.614441E14
 5812          15761.     1.640552E16     1.613768E14
 5813          15762.     1.640745E16     1.613095E14
 5814          15763.     1.640939E16     1.612423E14
 5815          15764.     1.641134E16     1.611752E14
 5816          15765.     1.641329E16     1.611080E14
 5817          15766.     1.641525E16     1.610410E14
 5818          15767.     1.641722E16     1.609739E14
 5819          15768.     1.641919E16     1.609069E14
 5820          15769.     1.642116E16     1.608399E14
 5821          15770.     1.642315E16     1.607730E14
 5822          15771.     1.642514E16     1.607061E14
 5823          15772.     1.642713E16     1.606392E14
 5824          15773.     1.642913E16     1.605724E14
 5825          15774.     1.643068E16     1.605890E14
 5826          15775.     1.643221E16     1.606055E14
 5827          15776.     1.643373E16     1.606219E14
 5828          15777.     1.643523E16     1.606381E14
 5829          15778.     1.643672E16     1.606542E14
 5830          15779.     1.643820E16     1.606701E14
 5831          15780.     1.643967E16     1.606859E14
 5832          15781.     1.644112E16     1.607016E14
 5833          15782.     1.644255E16     1.607172E14
 5834          15783.     1.644398E16     1.607326E14
 5835          15784.     1.644539E16     1.607479E14
 5836          15785.     1.644679E16     1.607631E14
 5837          15786.     1.644817E16     1.607781E14
 5838          15787.     1.644954E16     1.607930E14
 5839          15788.     1.645090E16     1.608078E14
 5840          15789.     1.645224E16     1.608224E14
 5841          15790.     1.645357E16     1.608370E14
 5842          15791.     1.645489E16     1.608513E14
 5843          15792.     1.645619E16     1.608656E14
 5844          15793.     1.645748E16     1.608797E14
 5845          15794.     1.645876E16     1.608937E14
 5846          15795.     1.646002E16     1.609076E14
 5847          15796.     1.646127E16     1.609213E14
 5848          15797.     1.646250E16     1.609349E14
 5849          15798.     1.646373E16     1.609483E14
 5850          15799.     1.646494E16     1.609617E14
 5851          15800.     1.646613E16     1.609749E14
 5852          15801.     1.646731E16     1.609879E14
 5853          15802.     1.646848E16     1.610009E14
 5854          15803.     1.646964E16     1.610137E14
 5855          15804.     1.647078E16     1.610264E14
 5856          15805.     1.647191E16     1.610389E14
 5857          15806.     1.647302E16     1.610513E14
 5858          15807.     1.647413E16     1.610636E14
 5859          15808.     1.647522E16     1.610758E14
 5860          15809.     1.647629E16     1.610877E14
 5861          15810.     1.647735E16     1.610997E14
 5862          15811.     1.647840E16     1.611114E14
 5863          15812.     1.647943E16     1.611231E14
 5864          15813.     1.648045E16     1.611346E14
 5865          15814.     1.648146E16     1.611459E14
 5866          15815.     1.648246E16     1.611572E14
 5867          15816.     1.648344E16     1.611683E14
 5868          15817.     1.648440E16     1.611792E14
 5869          15818.     1.648536E16     1.611901E14
 5870          15819.     1.648630E16     1.612008E14
 5871          15820.     1.648709E16     1.612447E14
 5872          15821.     1.648773E16     1.613217E14
 5873          15822.     1.648834E16     1.613984E14
 5874          15823.     1.648893E16     1.614749E14
 5875          15824.     1.648950E16     1.615512E14
 5876          15825.     1.649003E16     1.616272E14
 5877          15826.     1.649055E16     1.617030E14
 5878          15827.     1.649104E16     1.617786E14
 5879          15828.     1.649150E16     1.618539E14
 5880          15829.     1.649194E16     1.619290E14
 5881          15830.     1.649236E16     1.620038E14
 5882          15831.     1.649275E16     1.620784E14
 5883          15832.     1.649311E16     1.621528E14
 5884          15833.     1.649345E16     1.622269E14
 5885          15834.     1.649377E16     1.623008E14
 5886          15835.     1.649406E16     1.623744E14
 5887          15836.     1.649432E16     1.624478E14
 5888          15837.     1.649457E16     1.625209E14
 5889          15838.     1.649478E16     1.625939E14
 5890          15839.     1.649497E16     1.626665E14
 5891          15840.     1.649514E16     1.627389E14
 5892          15841.     1.649528E16     1.628111E14
 5893          15842.     1.649540E16     1.628831E14
 5894          15843.     1.649549E16     1.629547E14
 5895          15844.     1.649556E16     1.630262E14
 5896          15845.     1.649560E16     1.630974E14
 5897          15846.     1.649562E16     1.631684E14
 5898          15847.     1.649561E16     1.632391E14
 5899          15848.     1.649558E16     1.633095E14
 5900          15849.     1.649553E16     1.633798E14
 5901          15850.     1.649544E16     1.634497E14
 5902          15851.     1.649534E16     1.635195E14
 5903          15852.     1.649521E16     1.635889E14
 5904          15853.     1.649505E16     1.636582E14
 5905          15854.     1.649487E16     1.637272E14
 5906          15855.     1.649467E16     1.637959E14
 5907          15856.     1.649443E16     1.638644E14
 5908          15857.     1.649418E16     1.639326E14
 5909          15858.     1.649390E16     1.640006E14
 5910          15859.     1.649360E16     1.640684E14
 5911          15860.     1.649327E16     1.641358E14
 5912          15861.     1.649291E16     1.642031E14
 5913          15862.     1.649253E16     1.642701E14
 5914          15863.     1.649213E16     1.643368E14
 5915          15864.     1.649170E16     1.644033E14
 5916          15865.     1.649125E16     1.644696E14
 5917          15866.     1.649077E16     1.645356E14
 5918          15867.     1.649042E16     1.645231E14
 5919          15868.     1.649005E16     1.645104E14
 5920          15869.     1.648966E16     1.644975E14
 5921          15870.     1.648925E16     1.644844E14
 5922          15871.     1.648883E16     1.644711E14
 5923          15872.     1.648839E16     1.644577E14
 5924          15873.     1.648793E16     1.644441E14
 5925          15874.     1.648744E16     1.644303E14
 5926          15875.     1.648694E16     1.644163E14
 5927          15876.     1.648643E16     1.644021E14
 5928          15877.     1.648589E16     1.643878E14
 5929          15878.     1.648534E16     1.643733E14
 5930          15879.     1.648477E16     1.643586E14
 5931          15880.     1.648417E16     1.643437E14
 5932          15881.     1.648356E16     1.643286E14
 5933          15882.     1.648294E16     1.643133E14
 5934          15883.     1.648229E16     1.642979E14
 5935          15884.     1.648163E16     1.642822E14
 5936          15885.     1.648094E16     1.642664E14
 5937          15886.     1.648024E16     1.642504E14
 5938          15887.     1.647952E16     1.642342E14
 5939          15888.     1.647878E16     1.642179E14
 5940          15889.     1.647803E16     1.642013E14
 5941          15890.     1.647725E16     1.641846E14
 5942          15891.     1.647646E16     1.641677E14
 5943          15892.     1.647565E16     1.641506E14
 5944          15893.     1.647482E16     1.641333E14
 5945          15894.     1.647397E16     1.641159E14
 5946          15895.     1.647310E16     1.640982E14
 5947          15896.     1.647221E16     1.640804E14
 5948          15897.     1.647131E16     1.640624E14
 5949          15898.     1.647039E16     1.640442E14
 5950          15899.     1.646945E16     1.640258E14
 5951          15900.     1.646849E16     1.640073E14
 5952          15901.     1.646751E16     1.639885E14
 5953          15902.     1.646651E16     1.639696E14
 5954          15903.     1.646550E16     1.639505E14
 5955          15904.     1.646447E16     1.639312E14
 5956          15905.     1.646341E16     1.639118E14
 5957          15906.     1.646234E16     1.638921E14
 5958          15907.     1.646125E16     1.638722E14
 5959          15908.     1.646015E16     1.638522E14
 5960          15909.     1.645902E16     1.638320E14
 5961          15910.     1.645788E16     1.638117E14
 5962          15911.     1.645672E16     1.637911E14
 5963          15912.     1.645554E16     1.637704E14
 5964          15913.     1.645449E16     1.637631E14
 5965          15914.     1.645359E16     1.637695E14
 5966          15915.     1.645268E16     1.637758E14
 5967          15916.     1.645176E16     1.637820E14
 5968          15917.     1.645084E16     1.637882E14
 5969          15918.     1.644992E16     1.637943E14
 5970          15919.     1.644898E16     1.638004E14
 5971          15920.     1.644805E16     1.638064E14
 5972          15921.     1.644711E16     1.638123E14
 5973          15922.     1.644616E16     1.638182E14
 5974          15923.     1.644521E16     1.638241E14
 5975          15924.     1.644425E16     1.638298E14
 5976          15925.     1.644328E16     1.638356E14
 5977          15926.     1.644231E16     1.638412E14
 5978          15927.     1.644134E16     1.638468E14
 5979          15928.     1.644036E16     1.638524E14
 5980          15929.     1.643937E16     1.638579E14
 5981          15930.     1.643838E16     1.638633E14
 5982          15931.     1.643739E16     1.638687E14
 5983          15932.     1.643638E16     1.638741E14
 5984          15933.     1.643537E16     1.638793E14
 5985          15934.     1.643436E16     1.638845E14
 5986          15935.     1.643334E16     1.638897E14
 5987          15936.     1.643232E16     1.638948E14
 5988          15937.     1.643129E16     1.638998E14
 5989          15938.     1.643025E16     1.639048E14
 5990          15939.     1.642921E16     1.639098E14
 5991          15940.     1.642817E16     1.639146E14
 5992          15941.     1.642711E16     1.639195E14
 5993          15942.     1.642606E16     1.639242E14
 5994          15943.     1.642499E16     1.639289E14
 5995          15944.     1.642392E16     1.639336E14
 5996          15945.     1.642285E16     1.639382E14
 5997          15946.     1.642177E16     1.639427E14
 5998          15947.     1.642069E16     1.639472E14
 5999          15948.     1.641960E16     1.639516E14
 6000          15949.     1.641850E16     1.639560E14
 6001          15950.     1.641740E16     1.639603E14
 6002          15951.     1.641629E16     1.639645E14
 6003          15952.     1.641518E16     1.639687E14
 6004          15953.     1.641406E16     1.639729E14
 6005          15954.     1.641294E16     1.639770E14
 6006          15955.     1.641181E16     1.639810E14
 6007          15956.     1.641067E16     1.639849E14
 6008          15957.     1.640954E16     1.639888E14
 6009          15958.     1.640839E16     1.639927E14
 6010          15959.     1.640724E16     1.639965E14
 6011          15960.     1.640625E16     1.639766E14
 6012          15961.     1.640526E16     1.639567E14
 6013          15962.     1.640428E16     1.639369E14
 6014          15963.     1.640329E16     1.639170E14
 6015          15964.     1.640231E16     1.638972E14
 6016          15965.     1.640133E16     1.638774E14
 6017          15966.     1.640035E16     1.638576E14
 6018          15967.     1.639937E16     1.638378E14
 6019          15968.     1.639839E16     1.638181E14
 6020          15969.     1.639742E16     1.637983E14
 6021          15970.     1.639644E16     1.637786E14
 6022          15971.     1.639547E16     1.637589E14
 6023          15972.     1.639450E16     1.637392E14
 6024          15973.     1.639353E16     1.637195E14
 6025          15974.     1.639256E16     1.636999E14
 6026          15975.     1.639160E16     1.636802E14
 6027          15976.     1.639063E16     1.636606E14
 6028          15977.     1.638967E16     1.636410E14
 6029          15978.     1.638871E16     1.636214E14
 6030          15979.     1.638775E16     1.636018E14
 6031          15980.     1.638679E16     1.635823E14
 6032          15981.     1.638583E16     1.635627E14
 6033          15982.     1.638488E16     1.635432E14
 6034          15983.     1.638393E16     1.635237E14
 6035          15984.     1.638297E16     1.635042E14
 6036          15985.     1.638202E16     1.634847E14
 6037          15986.     1.638107E16     1.634653E14
 6038          15987.     1.638012E16     1.634458E14
 6039          15988.     1.637918E16     1.634264E14
 6040          15989.     1.637823E16     1.634070E14
 6041          15990.     1.637729E16     1.633876E14
 6042          15991.     1.637635E16     1.633682E14
 6043          15992.     1.637541E16     1.633489E14
 6044          15993.     1.637447E16     1.633295E14
 6045          15994.     1.637353E16     1.633102E14
 6046          15995.     1.637260E16     1.632909E14
 6047          15996.     1.637166E16     1.632716E14
 6048          15997.     1.637073E16     1.632523E14
 6049          15998.     1.636980E16     1.632331E14
 6050          15999.     1.636887E16     1.632138E14
 6051          16000.     1.636795E16     1.631946E14
 6052          16001.     1.636702E16     1.631754E14
 6053          16002.     1.636609E16     1.631562E14
 6054          16003.     1.636517E16     1.631370E14
 6055          16004.     1.636425E16     1.631178E14
 6056          16005.     1.636333E16     1.630987E14
 6057          16006.     1.636254E16     1.630916E14
 6058          16007.     1.636189E16     1.630968E14
 6059          16008.     1.636125E16     1.631020E14
 6060          16009.     1.636063E16     1.631074E14
 6061          16010.     1.636002E16     1.631129E14
 6062          16011.     1.635941E16     1.631185E14
 6063          16012.     1.635883E16     1.631242E14
 6064          16013.     1.635825E16     1.631301E14
 6065          16014.     1.635769E16     1.631361E14
 6066          16015.     1.635714E16     1.631422E14
 6067          16016.     1.635660E16     1.631484E14
 6068          16017.     1.635608E16     1.631548E14
 6069          16018.     1.635557E16     1.631613E14
 6070          16019.     1.635506E16     1.631679E14
 6071          16020.     1.635458E16     1.631746E14
 6072          16021.     1.635410E16     1.631815E14
 6073          16022.     1.635364E16     1.631885E14
 6074          16023.     1.635319E16     1.631956E14
 6075          16024.     1.635275E16     1.632028E14
 6076          16025.     1.635233E16     1.632102E14
 6077          16026.     1.635192E16     1.632176E14
 6078          16027.     1.635152E16     1.632253E14
 6079          16028.     1.635113E16     1.632330E14
 6080          16029.     1.635076E16     1.632408E14
 6081          16030.     1.635039E16     1.632488E14
 6082          16031.     1.635004E16     1.632569E14
 6083          16032.     1.634971E16     1.632652E14
 6084          16033.     1.634938E16     1.632735E14
 6085          16034.     1.634907E16     1.632820E14
 6086          16035.     1.634877E16     1.632906E14
 6087          16036.     1.634848E16     1.632993E14
 6088          16037.     1.634821E16     1.633082E14
 6089          16038.     1.634795E16     1.633172E14
 6090          16039.     1.634770E16     1.633263E14
 6091          16040.     1.634746E16     1.633355E14
 6092          16041.     1.634724E16     1.633449E14
 6093          16042.     1.634703E16     1.633543E14
 6094          16043.     1.634683E16     1.633639E14
 6095          16044.     1.634664E16     1.633736E14
 6096          16045.     1.634647E16     1.633835E14
 6097          16046.     1.634631E16     1.633935E14
 6098          16047.     1.634616E16     1.634036E14
 6099          16048.     1.634602E16     1.634138E14
 6100          16049.     1.634590E16     1.634242E14
 6101          16050.     1.634579E16     1.634346E14
 6102          16051.     1.634569E16     1.634453E14
 6103          16052.     1.634560E16     1.634560E14
 6104          16053.     1.634544E16     1.634719E14
 6105          16054.     1.634529E16     1.634879E14
 6106          16055.     1.634515E16     1.635040E14
 6107          16056.     1.634502E16     1.635201E14
 6108          16057.     1.634490E16     1.635364E14
 6109          16058.     1.634478E16     1.635527E14
 6110          16059.     1.634467E16     1.635691E14
 6111          16060.     1.634458E16     1.635857E14
 6112          16061.     1.634449E16     1.636023E14
 6113          16062.     1.634441E16     1.636190E14
 6114          16063.     1.634434E16     1.636358E14
 6115          16064.     1.634428E16     1.636527E14
 6116          16065.     1.634423E16     1.636697E14
 6117          16066.     1.634419E16     1.636867E14
 6118          16067.     1.634415E16     1.637039E14
 6119          16068.     1.634413E16     1.637211E14
 6120          16069.     1.634411E16     1.637384E14
 6121          16070.     1.634411E16     1.637559E14
 6122          16071.     1.634411E16     1.637734E14
 6123          16072.     1.634412E16     1.637910E14
 6124          16073.     1.634414E16     1.638087E14
 6125          16074.     1.634417E16     1.638264E14
 6126          16075.     1.634420E16     1.638443E14
 6127          16076.     1.634425E16     1.638623E14
 6128          16077.     1.634431E16     1.638803E14
 6129          16078.     1.634437E16     1.638985E14
 6130          16079.     1.634444E16     1.639167E14
 6131          16080.     1.634453E16     1.639350E14
 6132          16081.     1.634462E16     1.639534E14
 6133          16082.     1.634472E16     1.639719E14
 6134          16083.     1.634483E16     1.639905E14
 6135          16084.     1.634495E16     1.640092E14
 6136          16085.     1.634507E16     1.640279E14
 6137          16086.     1.634521E16     1.640468E14
 6138          16087.     1.634535E16     1.640657E14
 6139          16088.     1.634551E16     1.640848E14
 6140          16089.     1.634567E16     1.641039E14
 6141          16090.     1.634584E16     1.641231E14
 6142          16091.     1.634602E16     1.641424E14
 6143          16092.     1.634621E16     1.641618E14
 6144          16093.     1.634641E16     1.641813E14
 6145          16094.     1.634662E16     1.642009E14
 6146          16095.     1.634683E16     1.642206E14
 6147          16096.     1.634706E16     1.642403E14
 6148          16097.     1.634729E16     1.642602E14
 6149          16098.     1.634754E16     1.642801E14
 6150          16099.     1.634752E16     1.643287E14
 6151          16100.     1.634722E16     1.644059E14
 6152          16101.     1.634691E16     1.644829E14
 6153          16102.     1.634659E16     1.645598E14
 6154          16103.     1.634625E16     1.646366E14
 6155          16104.     1.634589E16     1.647131E14
 6156          16105.     1.634552E16     1.647896E14
 6157          16106.     1.634514E16     1.648659E14
 6158          16107.     1.634474E16     1.649420E14
 6159          16108.     1.634433E16     1.650181E14
 6160          16109.     1.634391E16     1.650939E14
 6161          16110.     1.634347E16     1.651696E14
 6162          16111.     1.634302E16     1.652452E14
 6163          16112.     1.634255E16     1.653206E14
 6164          16113.     1.634207E16     1.653959E14
 6165          16114.     1.634158E16     1.654710E14
 6166          16115.     1.634107E16     1.655460E14
 6167          16116.     1.634054E16     1.656208E14
 6168          16117.     1.634001E16     1.656955E14
 6169          16118.     1.633946E16     1.657700E14
 6170          16119.     1.633889E16     1.658444E14
 6171          16120.     1.633831E16     1.659186E14
 6172          16121.     1.633772E16     1.659927E14
 6173          16122.     1.633711E16     1.660667E14
 6174          16123.     1.633649E16     1.661405E14
 6175          16124.     1.633585E16     1.662141E14
 6176          16125.     1.633520E16     1.662876E14
 6177          16126.     1.633454E16     1.663609E14
 6178          16127.     1.633386E16     1.664341E14
 6179          16128.     1.633317E16     1.665072E14
 6180          16129.     1.633246E16     1.665800E14
 6181          16130.     1.633174E16     1.666528E14
 6182          16131.     1.633101E16     1.667254E14
 6183          16132.     1.633026E16     1.667978E14
 6184          16133.     1.632949E16     1.668701E14
 6185          16134.     1.632872E16     1.669422E14
 6186          16135.     1.632793E16     1.670142E14
 6187          16136.     1.632712E16     1.670860E14
 6188          16137.     1.632630E16     1.671577E14
 6189          16138.     1.632547E16     1.672292E14
 6190          16139.     1.632462E16     1.673006E14
 6191          16140.     1.632376E16     1.673718E14
 6192          16141.     1.632289E16     1.674429E14
 6193          16142.     1.632200E16     1.675138E14
 6194          16143.     1.632109E16     1.675845E14
 6195          16144.     1.632017E16     1.676552E14
 6196          16145.     1.631924E16     1.677256E14
 6197          16146.     1.631806E16     1.678056E14
 6198          16147.     1.631686E16     1.678853E14
 6199          16148.     1.631563E16     1.679648E14
 6200          16149.     1.631438E16     1.680441E14
 6201          16150.     1.631311E16     1.681230E14
 6202          16151.     1.631181E16     1.682017E14
 6203          16152.     1.631048E16     1.682801E14
 6204          16153.     1.630914E16     1.683583E14
 6205          16154.     1.630777E16     1.684362E14
 6206          16155.     1.630637E16     1.685139E14
 6207          16156.     1.630495E16     1.685912E14
 6208          16157.     1.630351E16     1.686684E14
 6209          16158.     1.630204E16     1.687452E14
 6210          16159.     1.630055E16     1.688218E14
 6211          16160.     1.629904E16     1.688981E14
 6212          16161.     1.629750E16     1.689742E14
 6213          16162.     1.629594E16     1.690500E14
 6214          16163.     1.629435E16     1.691255E14
 6215          16164.     1.629274E16     1.692008E14
 6216          16165.     1.629111E16     1.692758E14
 6217          16166.     1.628945E16     1.693505E14
 6218          16167.     1.628776E16     1.694250E14
 6219          16168.     1.628606E16     1.694992E14
 6220          16169.     1.628433E16     1.695731E14
 6221          16170.     1.628257E16     1.696467E14
 6222          16171.     1.628080E16     1.697202E14
 6223          16172.     1.627900E16     1.697933E14
 6224          16173.     1.627717E16     1.698661E14
 6225          16174.     1.627532E16     1.699387E14
 6226          16175.     1.627345E16     1.700110E14
 6227          16176.     1.627155E16     1.700830E14
 6228          16177.     1.626963E16     1.701548E14
 6229          16178.     1.626768E16     1.702263E14
 6230          16179.     1.626571E16     1.702975E14
 6231          16180.     1.626372E16     1.703685E14
 6232          16181.     1.626170E16     1.704392E14
 6233          16182.     1.625966E16     1.705095E14
 6234          16183.     1.625760E16     1.705797E14
 6235          16184.     1.625551E16     1.706495E14
 6236          16185.     1.625339E16     1.707191E14
 6237          16186.     1.625126E16     1.707884E14
 6238          16187.     1.624910E16     1.708574E14
 6239          16188.     1.624691E16     1.709262E14
 6240          16189.     1.624470E16     1.709946E14
 6241          16190.     1.624247E16     1.710628E14
 6242          16191.     1.624022E16     1.711307E14
 6243          16192.     1.623798E16     1.711857E14
 6244          16193.     1.623576E16     1.712276E14
 6245          16194.     1.623352E16     1.712693E14
 6246          16195.     1.623126E16     1.713108E14
 6247          16196.     1.622898E16     1.713520E14
 6248          16197.     1.622668E16     1.713930E14
 6249          16198.     1.622436E16     1.714338E14
 6250          16199.     1.622202E16     1.714743E14
 6251          16200.     1.621966E16     1.715146E14
 6252          16201.     1.621727E16     1.715547E14
 6253          16202.     1.621487E16     1.715945E14
 6254          16203.     1.621245E16     1.716341E14
 6255          16204.     1.621001E16     1.716735E14
 6256          16205.     1.620754E16     1.717126E14
 6257          16206.     1.620506E16     1.717515E14
 6258          16207.     1.620256E16     1.717901E14
 6259          16208.     1.620003E16     1.718286E14
 6260          16209.     1.619749E16     1.718667E14
 6261          16210.     1.619492E16     1.719047E14
 6262          16211.     1.619233E16     1.719424E14
 6263          16212.     1.618973E16     1.719799E14
 6264          16213.     1.618710E16     1.720171E14
 6265          16214.     1.618445E16     1.720541E14
 6266          16215.     1.618179E16     1.720908E14
 6267          16216.     1.617910E16     1.721273E14
 6268          16217.     1.617639E16     1.721636E14
 6269          16218.     1.617366E16     1.721997E14
 6270          16219.     1.617091E16     1.722355E14
 6271          16220.     1.616815E16     1.722710E14
 6272          16221.     1.616536E16     1.723063E14
 6273          16222.     1.616255E16     1.723414E14
 6274          16223.     1.615972E16     1.723762E14
 6275          16224.     1.615686E16     1.724108E14
 6276          16225.     1.615399E16     1.724452E14
 6277          16226.     1.615110E16     1.724793E14
 6278          16227.     1.614819E16     1.725132E14
 6279          16228.     1.614526E16     1.725468E14
 6280          16229.     1.614230E16     1.725802E14
 6281          16230.     1.613933E16     1.726134E14
 6282          16231.     1.613634E16     1.726463E14
 6283          16232.     1.613332E16     1.726789E14
 6284          16233.     1.613029E16     1.727114E14
 6285          16234.     1.612723E16     1.727436E14
 6286          16235.     1.612416E16     1.727755E14
 6287          16236.     1.612106E16     1.728072E14
 6288          16237.     1.611795E16     1.728386E14
 6289          16238.     1.611481E16     1.728698E14
 6290          16239.     1.611215E16     1.728837E14
 6291          16240.     1.610949E16     1.728975E14
 6292          16241.     1.610683E16     1.729114E14
 6293          16242.     1.610417E16     1.729252E14
 6294          16243.     1.610151E16     1.729390E14
 6295          16244.     1.609885E16     1.729529E14
 6296          16245.     1.609620E16     1.729667E14
 6297          16246.     1.609354E16     1.729805E14
 6298          16247.     1.609088E16     1.729943E14
 6299          16248.     1.608822E16     1.730080E14
 6300          16249.     1.608557E16     1.730218E14
 6301          16250.     1.608291E16     1.730356E14
 6302          16251.     1.608026E16     1.730493E14
 6303          16252.     1.607760E16     1.730631E14
 6304          16253.     1.607495E16     1.730768E14
 6305          16254.     1.607230E16     1.730906E14
 6306          16255.     1.606964E16     1.731043E14
 6307          16256.     1.606699E16     1.731180E14
 6308          16257.     1.606434E16     1.731317E14
 6309          16258.     1.606169E16     1.731454E14
 6310          16259.     1.605904E16     1.731591E14
 6311          16260.     1.605639E16     1.731728E14
 6312          16261.     1.605374E16     1.731864E14
 6313          16262.     1.605109E16     1.732001E14
 6314          16263.     1.604844E16     1.732137E14
 6315          16264.     1.604579E16     1.732274E14
 6316          16265.     1.604314E16     1.732410E14
 6317          16266.     1.604050E16     1.732547E14
 6318          16267.     1.603785E16     1.732683E14
 6319          16268.     1.603520E16     1.732819E14
 6320          16269.     1.603256E16     1.732955E14
 6321          16270.     1.602991E16     1.733091E14
 6322          16271.     1.602727E16     1.733227E14
 6323          16272.     1.602462E16     1.733362E14
 6324          16273.     1.602198E16     1.733498E14
 6325          16274.     1.601934E16     1.733634E14
 6326          16275.     1.601669E16     1.733769E14
 6327          16276.     1.601405E16     1.733905E14
 6328          16277.     1.601141E16     1.734040E14
 6329          16278.     1.600877E16     1.734175E14
 6330          16279.     1.600613E16     1.734310E14
 6331          16280.     1.600349E16     1.734445E14
 6332          16281.     1.600085E16     1.734580E14
 6333          16282.     1.599821E16     1.734715E14
 6334          16283.     1.599557E16     1.734850E14
 6335          16284.     1.599293E16     1.734985E14
 6336          16285.     1.599044E16     1.735290E14
 6337          16286.     1.598811E16     1.735766E14
 6338          16287.     1.598579E16     1.736243E14
 6339          16288.     1.598349E16     1.736721E14
 6340          16289.     1.598120E16     1.737201E14
 6341          16290.     1.597892E16     1.737682E14
 6342          16291.     1.597666E16     1.738164E14
 6343          16292.     1.597441E16     1.738648E14
